"treatment","bike_move_right2","mv_wait2","permitted2","safe2","cycle_distance","mv_distance","commute_type2","state","gender","education"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","MotorVehicle","NC","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","NC","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","More than 200 Miles","MotorVehicle","NC","Female","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","More than 200 Miles","MotorVehicle","NC","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","NC","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","Community College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Female","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Female","Community College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","NC","Female","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Male","High School"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","More than 200 Miles","MotorVehicle","NC","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Female","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","None","Less than 50 miles","MotorVehicle","NC","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","None","Less than 50 miles","Other","NC","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","NC","Female","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","51 - 200 Miles","Other","NC","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","MotorVehicle","NC","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC",NA,"4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","None","Less than 50 miles","MotorVehicle","NC","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","None","More than 200 Miles","MotorVehicle","NC","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","NC","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","NC",NA,"Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Female","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","MotorVehicle","NC","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","High School"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","Community College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","None","51 - 200 Miles","Other","NC","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","None","51 - 200 Miles","MotorVehicle","NC","Female","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Female","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","NC","Female","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","NC","Male","Community College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","None","Less than 50 miles","Other","NC","Female","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","MotorVehicle","NC","Female","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","MotorVehicle","NC","Female","Community College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","High School"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","MotorVehicle","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Male","High School"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","None","Less than 50 miles","MotorVehicle","NC","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","NC","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","Other","NC","Female","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","None","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","NC","Male","High School"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Female","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","None","51 - 200 Miles","MotorVehicle","NC","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","None","51 - 200 Miles","MotorVehicle","NC","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","More than 200 Miles","MotorVehicle","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","None","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","NC","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","More than 200 Miles","Other","NC","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","None","51 - 200 Miles","MotorVehicle","NC","Female","Community College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Female","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","NC","Male","Community College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","NC","Female","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","More than 200 Miles","MotorVehicle","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NC","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","NC","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","Less than 50 miles","Other","NC","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","Less than 10 miles","More than 200 Miles","MotorVehicle","NC","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","ND","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","ND","Male","4-Year College"
"4_BMUFL","1_Agree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NE","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NE","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NE","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NE","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NE","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NE","Female","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","NE","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NE","Female","4-Year College"
"3_SLM","1_Agree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NJ","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","NJ","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","MotorVehicle","NJ","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NJ","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","NJ","Female","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","More than 200 Miles","MotorVehicle","NJ","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NJ","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","NJ","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","NJ","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","NJ","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NM","Male","High School"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","51 - 200 Miles","Other","NM","Male","Community College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","NM","Male","High School"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","MotorVehicle","NM","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NM","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","None","Less than 50 miles","Other","NV","Female","High School"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NV","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","NV","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","More than 200 Miles","MotorVehicle","NV","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","Less than 50 miles","Other","NV","Male","4-Year College"
"4_BMUFL","1_Agree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NY","Male","High School"
"3_SLM","1_Agree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","NY","Male","4-Year College"
"3_SLM","1_Agree","1_Agree","1_Agree","1_Agree","11 - 50 miles","None","Other","NY","Male","4-Year College"
"2_STR","1_Agree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","NY","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","NY","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","None","Other","NY","Male","Graduate Degree"
